book_id,category,category_id
32899,History,1
32900,Fiction,5
32901,Fiction,5
32902,History,1
32903,Computers,35
32904,Religion,25
32905,History,1
32906,Religion,25
32907,Literary Criticism,115
32908,Biography & Autobiography,2
32909,Juvenile Fiction,9
32910,Computers,35
32911,Fiction,5
32912,Fiction,5
32913,Fiction,5
32914,Religion,25
32915,Juvenile Fiction,9
32916,Fiction,5
32917,Religion,25
32918,Juvenile Fiction,9
32919,Biography & Autobiography,2
32920,Comics & Graphic Novels,12
32921,Social Science,94
32922,Psychology,26
32923,Political Science,7
32924,Juvenile Fiction,9
32925,Crafts & Hobbies,82
32926,Fiction,5
32927,Philosophy,67
32928,Language Arts & Disciplines,61
32929,History,1
32930,History,1
32931,Fiction,5
32932,Biography & Autobiography,2
32933,Architecture,114
32934,Fiction,5
32935,Biography & Autobiography,2
32936,Fiction,5
32937,Philosophy,67
32938,Biography & Autobiography,2
32939,Fiction,5
32940,Science,4
32941,Juvenile Nonfiction,16
32942,Religion,25
32943,Fiction,5
32944,Fiction,5
32945,Science,4
32946,History,1
32947,Fiction,5
32948,Biography & Autobiography,2
32949,History,1
32950,Religion,25
32951,Fiction,5
32952,Science,4
32953,Psychology,26
32954,Social Science,94
32955,Business & Economics,21
32956,Biography & Autobiography,2
32957,Religion,25
32958,Fiction,5
32959,Biography & Autobiography,2
32960,Poetry,18
32961,Fiction,5
32962,Religion,25
32963,Self-Help,107
32964,Religion,25
32965,Fiction,5
32966,Computers,35
32967,Fiction,5
32968,Poetry,18
32969,Health & Fitness,75
32970,Juvenile Fiction,9
32971,History,1
32972,History,1
32973,Travel,85
32974,Reference,56
32975,Social Science,94
32976,Self-Help,107
32977,Religion,25
32978,Juvenile Nonfiction,16
32979,Juvenile Nonfiction,16
32980,Performing Arts,139
32981,Drama,129
32982,Fiction,5
32983,Fiction,5
32984,Social Science,94
32985,Bibles,120
32986,History,1
32987,History,1
32988,Sports & Recreation,71
32989,Performing Arts,139
32990,Juvenile Fiction,9
32991,Science,4
32992,Fiction,5
32993,Fiction,5
32994,Reference,56
32995,Fiction,5
32996,Religion,25
32997,Business & Economics,21
32998,Biography & Autobiography,2
32999,History,1
33000,Poetry,18
33001,Self-Help,107
33002,"Body, Mind & Spirit",24
33003,Juvenile Fiction,9
33004,Fiction,5
33005,Business & Economics,21
33006,Biography & Autobiography,2
33007,Self-Help,107
33008,Juvenile Fiction,9
33009,Fiction,5
33010,History,1
33011,Sports & Recreation,71
33012,Juvenile Nonfiction,16
33013,Cooking,44
33014,Religion,25
33015,"Body, Mind & Spirit",24
33016,Religion,25
33017,Performing Arts,139
33018,Business & Economics,21
33019,Science,4
33020,Pets,140
33021,Religion,25
33022,Juvenile Fiction,9
33023,Music,57
33024,Poetry,18
33025,Business & Economics,21
33026,Fiction,5
33027,"Body, Mind & Spirit",24
33028,Social Science,94
33029,Religion,25
33030,Religion,25
33031,Psychology,26
33032,Medical,81
33033,Business & Economics,21
33034,Biography & Autobiography,2
33035,Biography & Autobiography,2
33036,Fiction,5
33037,Crafts & Hobbies,82
33038,Juvenile Fiction,9
33039,History,1
33040,Fiction,5
33041,History,1
33042,Business & Economics,21
33043,Sports & Recreation,71
33044,Cooking,44
33045,Political Science,7
33046,Science,4
33047,Science,4
33048,Games & Activities,83
33049,Humor,64
33050,Psychology,26
33051,Fiction,5
33052,Fiction,5
33053,Science,4
33054,Fiction,5
33055,Performing Arts,139
33056,Fiction,5
33057,True Crime,134
33058,Religion,25
33059,House & Home,110
33060,Nature,66
33061,Computers,35
33062,Biography & Autobiography,2
33063,Fiction,5
33064,Religion,25
33065,"Body, Mind & Spirit",24
33066,Literary Collections,32
33067,History,1
33068,Mathematics,91
33069,Fiction,5
33070,Health & Fitness,75
33071,Fiction,5
33072,Fiction,5
33073,Business & Economics,21
33074,History,1
33075,Fiction,5
33076,Social Science,94
33077,Juvenile Fiction,9
33078,Mathematics,91
33079,Juvenile Fiction,9
33080,Foreign Language Study,102
33081,Fiction,5
33082,Psychology,26
33083,Pets,140
33084,Literary Criticism,115
33085,Humor,64
33086,Technology & Engineering,109
33087,Religion,25
33088,Pets,140
33089,Self-Help,107
33090,Architecture,114
33091,Computers,35
33092,Juvenile Nonfiction,16
33093,Family & Relationships,65
33094,Fiction,5
33095,Mathematics,91
33096,Art,53
33097,History,1
33098,Fiction,5
33099,Education,43
33100,Technology & Engineering,109
33101,Fiction,5
33102,Technology & Engineering,109
33103,Juvenile Fiction,9
33104,Business & Economics,21
33105,Medical,81
33106,Fiction,5
33107,Religion,25
33108,Political Science,7
33109,Juvenile Fiction,9
33110,Religion,25
33111,Juvenile Fiction,9
33112,Music,57
33113,History,1
33114,Health & Fitness,75
33115,Fiction,5
33116,Fiction,5
33117,Cooking,44
33118,Religion,25
33119,Transportation,74
33120,History,1
33121,Science,4
33122,Music,57
33123,Drama,129
33124,Juvenile Fiction,9
33125,Religion,25
33126,Juvenile Nonfiction,16
33127,Fiction,5
33128,Religion,25
33129,Religion,25
33130,Science,4
33131,Biography & Autobiography,2
33132,Fiction,5
33133,Fiction,5
33134,Religion,25
33135,Medical,81
33136,Fiction,5
33137,Social Science,94
33138,Language Arts & Disciplines,61
33139,Social Science,94
33140,History,1
33141,Fiction,5
33142,Crafts & Hobbies,82
33143,Religion,25
33144,Juvenile Fiction,9
33145,Fiction,5
33146,Fiction,5
33147,Business & Economics,21
33148,Photography,117
33149,Language Arts & Disciplines,61
33150,Social Science,94
33151,History,1
33152,Design,78
33153,History,1
33154,Juvenile Fiction,9
33155,Sports & Recreation,71
33156,Cooking,44
33157,Humor,64
33158,Psychology,26
33159,Psychology,26
33160,Self-Help,107
33161,Antiques & Collectibles,113
33162,Self-Help,107
33163,Fiction,5
33164,Juvenile Fiction,9
33165,Religion,25
33166,History,1
33167,Cooking,44
33168,Reference,56
33169,Social Science,94
33170,Gay men,327
33171,Juvenile Nonfiction,16
33172,Fiction,5
33173,Fiction,5
33174,Pets,140
33175,Fiction,5
33176,Music,57
33177,Nature,66
33178,Language Arts & Disciplines,61
33179,Business & Economics,21
33180,History,1
33181,Performing Arts,139
33182,Conversation,1049
33183,Fiction,5
33184,Political Science,7
33185,Business & Economics,21
33186,Language Arts & Disciplines,61
33187,Business & Economics,21
33188,Juvenile Nonfiction,16
33189,Fiction,5
33190,Humor,64
33191,Fiction,5
33192,Political Science,7
33193,Social Science,94
33194,Religion,25
33195,Cooking,44
33196,Juvenile Fiction,9
33197,Business & Economics,21
33198,Fiction,5
33199,Technology & Engineering,109
33200,Crafts & Hobbies,82
33201,Fiction,5
33202,Self-Help,107
33203,Biography & Autobiography,2
33204,Juvenile Fiction,9
33205,Biography & Autobiography,2
33206,Fiction,5
33207,"Body, Mind & Spirit",24
33208,Juvenile Nonfiction,16
33209,Young Adult Fiction,10
33210,Fiction,5
33211,Juvenile Nonfiction,16
33212,Art,53
33213,Pets,140
33214,Biography & Autobiography,2
33215,Fiction,5
33216,Nature,66
33217,Business & Economics,21
33218,Fiction,5
33219,Fiction,5
33220,Fiction,5
33221,Fiction,5
33222,Foreign Language Study,102
33223,Juvenile Fiction,9
33224,Psychology,26
33225,Juvenile Fiction,9
33226,Performing Arts,139
33227,Business & Economics,21
33228,England,88
33229,Juvenile Fiction,9
33230,Sports & Recreation,71
33231,Religion,25
33232,History,1
33233,Religion,25
33234,Biography & Autobiography,2
33235,History,1
33236,Health & Fitness,75
33237,Fiction,5
33238,Computers,35
33239,Fiction,5
33240,Fiction,5
33241,Psychology,26
33242,Poetry,18
33243,Religion,25
33244,Performing Arts,139
33245,Architecture,114
33246,Biography & Autobiography,2
33247,Poetry,18
33248,Juvenile Nonfiction,16
33249,Technology & Engineering,109
33250,Health & Fitness,75
33251,Juvenile Nonfiction,16
33252,Drama,129
33253,Fiction,5
33254,Juvenile Fiction,9
33255,Fiction,5
33256,History,1
33257,History,1
33258,Cooking,44
33259,Fiction,5
33260,Self-Help,107
33261,History,1
33262,Juvenile Fiction,9
33263,Juvenile Fiction,9
33264,Business & Economics,21
33265,Fiction,5
33266,Religion,25
33267,Biography & Autobiography,2
33268,Juvenile Nonfiction,16
33269,Philosophy,67
33270,Medical,81
33271,Juvenile Fiction,9
33272,Midget submarines,1050
33273,Language Arts & Disciplines,61
33274,Biography & Autobiography,2
33275,Self-Help,107
33276,Psychology,26
33277,Fiction,5
33278,History,1
33279,Fiction,5
33280,Cooking,44
33281,Fiction,5
33282,History,1
33283,Fiction,5
33284,True Crime,134
33285,Philosophy,67
33286,Cooking,44
33287,Science,4
33288,Social Science,94
33289,Religion,25
33290,Juvenile Fiction,9
33291,Fiction,5
33292,Religion,25
33293,Language Arts & Disciplines,61
33294,Music,57
33295,Business & Economics,21
33296,Religion,25
33297,Biography & Autobiography,2
33298,Political Science,7
33299,History,1
33300,House & Home,110
33301,Fiction,5
33302,Religion,25
33303,Psychology,26
33304,Fiction,5
33305,Biography & Autobiography,2
33306,Nature,66
33307,History,1
33308,Business & Economics,21
33309,Biography & Autobiography,2
33310,History,1
33311,Biography & Autobiography,2
33312,Juvenile Fiction,9
33313,True Crime,134
33314,Juvenile Nonfiction,16
33315,Biography & Autobiography,2
33316,Fiction,5
33317,Business & Economics,21
33318,Social Science,94
33319,Cooking,44
33320,Computers,35
33321,Fiction,5
33322,Juvenile Nonfiction,16
33323,Juvenile Fiction,9
33324,Science,4
33325,Cooking,44
33326,Performing Arts,139
33327,Education,43
33328,Business & Economics,21
33329,Fiction,5
33330,Fiction,5
33331,History,1
33332,Education,43
33333,Literary Criticism,115
33334,Fiction,5
33335,Fiction,5
33336,Language Arts & Disciplines,61
33337,Self-Help,107
33338,Education,43
33339,Travel,85
33340,Fiction,5
33341,Fiction,5
33342,Social Science,94
33343,Philosophy,67
33344,Fiction,5
33345,Architecture,114
33346,Religion,25
33347,Antiques & Collectibles,113
33348,Humor,64
33349,Accident victims,1051
33350,Conduct of life,263
33351,Games,84
33352,Computers,35
33353,Technology & Engineering,109
33354,Self-Help,107
33355,Religion,25
33356,Biography & Autobiography,2
33357,Juvenile Fiction,9
33358,Religion,25
33359,Fiction,5
33360,Foreign Language Study,102
33361,History,1
33362,Religion,25
33363,Social Science,94
33364,Fiction,5
33365,Biography & Autobiography,2
33366,Religion,25
33367,Fiction,5
33368,Science,4
33369,Church history,1052
33370,Business & Economics,21
33371,Juvenile Fiction,9
33372,Religion,25
33373,Biography & Autobiography,2
33374,Performing Arts,139
33375,Fiction,5
33376,Psychology,26
33377,Nature,66
33378,Sports & Recreation,71
33379,Crafts & Hobbies,82
33380,Music,57
33381,Poetry,18
33382,Study Aids,144
33383,History,1
33384,"Body, Mind & Spirit",24
33385,History,1
33386,Fiction,5
33387,Political Science,7
33388,History,1
33389,Religion,25
33390,Religion,25
33391,Fiction,5
33392,Comics & Graphic Novels,12
33393,Fiction,5
33394,"Body, Mind & Spirit",24
33395,Fiction,5
33396,Religion,25
33397,Business & Economics,21
33398,Language Arts & Disciplines,61
33399,Performing Arts,139
33400,Business & Economics,21
33401,Psychology,26
33402,Fiction,5
33403,Fiction,5
33404,Social Science,94
33405,Religion,25
33406,Performing Arts,139
33407,Business & Economics,21
33408,History,1
33409,Technology & Engineering,109
33410,Fiction,5
33411,Psychology,26
33412,Biography & Autobiography,2
33413,Fiction,5
33414,Science,4
33415,Fiction,5
33416,Fiction,5
33417,Art,53
33418,Religion,25
33419,Biography & Autobiography,2
33420,Family & Relationships,65
33421,Medical,81
33422,Music,57
33423,Fiction,5
33424,Poetry,18
33425,Fiction,5
33426,Religion,25
33427,History,1
33428,History,1
33429,Social Science,94
33430,Religion,25
33431,Biography & Autobiography,2
33432,Juvenile Fiction,9
33433,Art,53
33434,Religion,25
33435,Science,4
33436,Social Science,94
33437,Business & Economics,21
33438,Health & Fitness,75
33439,Religion,25
33440,Young Adult Fiction,10
33441,Fiction,5
33442,Bears,1038
33443,Fiction,5
33444,Literary recreations,1053
33445,History,1
33446,Science,4
33447,Music,57
33448,Fiction,5
33449,Fiction,5
33450,Fiction,5
33451,Law,138
33452,Cooking,44
33453,Self-Help,107
33454,Fiction,5
33455,Computers,35
33456,Political Science,7
33457,Reference,56
33458,Religion,25
33459,Fiction,5
33460,Biography & Autobiography,2
33461,Art,53
33462,Philosophy,67
33463,Performing Arts,139
33464,"Body, Mind & Spirit",24
33465,History,1
33466,Nature,66
33467,Music,57
33468,Foreign Language Study,102
33469,Biography & Autobiography,2
33470,Juvenile Fiction,9
33471,History,1
33472,Fiction,5
33473,Fiction,5
33474,Juvenile Fiction,9
33475,Political Science,7
33476,Fiction,5
33477,Education,43
33478,Family & Relationships,65
33479,Biography & Autobiography,2
33480,Medical,81
33481,Fiction,5
33482,Nature,66
33483,Juvenile Fiction,9
33484,History,1
33485,Foreign Language Study,102
33486,Literary Criticism,115
33487,Biography & Autobiography,2
33488,Medical,81
33489,Pets,140
33490,Business & Economics,21
33491,History,1
33492,History,1
33493,History,1
33494,Education,43
33495,Cooking,44
33496,Social Science,94
33497,Pets,140
33498,Computers,35
33499,Fiction,5
33500,Fiction,5
33501,History,1
33502,Biography & Autobiography,2
33503,Fiction,5
33504,Biography & Autobiography,2
33505,Juvenile Fiction,9
33506,Business & Economics,21
33507,Fiction,5
33508,True Crime,134
33509,Juvenile Fiction,9
33510,History,1
33511,Computers,35
33512,Medical,81
33513,Literary Criticism,115
33514,Religion,25
33515,Biography & Autobiography,2
33516,Fiction,5
33517,Law,138
33518,Fiction,5
33519,Education,43
33520,Fiction,5
33521,Fiction,5
33522,Fiction,5
33523,Fiction,5
33524,Biography & Autobiography,2
33525,Business & Economics,21
33526,Sports & Recreation,71
33527,Fiction,5
33528,History,1
33529,Sports & Recreation,71
33530,Cooking,44
33531,Sports & Recreation,71
33532,Fiction,5
33533,Fiction,5
33534,Juvenile Fiction,9
33535,Mathematics,91
33536,History,1
33537,Fiction,5
33538,Business & Economics,21
33539,Fiction,5
33540,Juvenile Nonfiction,16
33541,Science,4
33542,History,1
33543,Religion,25
33544,Police,984
33545,Fiction,5
33546,Nature,66
33547,True Crime,134
33548,Cooking,44
33549,Evangelists,1054
33550,Business & Economics,21
33551,Nature,66
33552,"Body, Mind & Spirit",24
33553,Technology & Engineering,109
33554,Fiction,5
33555,Science,4
33556,Business & Economics,21
33557,Religion,25
33558,Music,57
33559,Games & Activities,83
33560,Religion,25
33561,Fiction,5
33562,Science,4
33563,Sports & Recreation,71
33564,History,1
33565,History,1
33566,Philosophy,67
33567,Juvenile Fiction,9
33568,Comics & Graphic Novels,12
33569,Business & Economics,21
33570,Fiction,5
33571,Sports & Recreation,71
33572,Humor,64
33573,Fiction,5
33574,Reference,56
33575,Reference,56
33576,Political Science,7
33577,Philosophy,67
33578,Language Arts & Disciplines,61
33579,Business & Economics,21
33580,Social Science,94
33581,Religion,25
33582,Juvenile Nonfiction,16
33583,Self-Help,107
33584,History,1
33585,Biography & Autobiography,2
33586,Religion,25
33587,Fiction,5
33588,Religion,25
33589,Religion,25
33590,Sports & Recreation,71
33591,Religion,25
33592,Health & Fitness,75
33593,Juvenile Fiction,9
33594,Imaginary places,1055
33595,Mathematics,91
33596,Fiction,5
33597,Education,43
33598,Fiction,5
33599,Cooking,44
33600,Young Adult Fiction,10
33601,Self-Help,107
33602,Computers,35
33603,Fiction,5
33604,Fiction,5
33605,Religion,25
33606,Juvenile Fiction,9
33607,History,1
33608,Fiction,5
33609,Cooking,44
33610,Philosophy,67
33611,Social Science,94
33612,Science,4
33613,Fiction,5
33614,Business & Economics,21
33615,History,1
33616,Religion,25
33617,Education,43
33618,Art,53
33619,Health & Fitness,75
33620,Health & Fitness,75
33621,Health & Fitness,75
33622,Juvenile Fiction,9
33623,Education,43
33624,Philosophy,67
33625,Happiness,238
33626,Health & Fitness,75
33627,Crafts & Hobbies,82
33628,Fiction,5
33629,True Crime,134
33630,Health & Fitness,75
33631,Fortune-telling by cards,1056
33632,Poetry,18
33633,Religion,25
33634,Juvenile Fiction,9
33635,Education,43
33636,Science,4
33637,Science,4
33638,Religion,25
33639,Fiction,5
33640,Fiction,5
33641,Health & Fitness,75
33642,Humor,64
33643,Religion,25
33644,Literary Collections,32
33645,Fiction,5
33646,Cooking,44
33647,Juvenile Fiction,9
33648,Reference,56
33649,Biography & Autobiography,2
33650,Business & Economics,21
33651,Religion,25
33652,Fiction,5
33653,Religion,25
33654,History,1
33655,Social Science,94
33656,Religion,25
33657,Biography & Autobiography,2
33658,Fiction,5
33659,Fiction,5
33660,Health & Fitness,75
33661,Travel,85
33662,Performing Arts,139
33663,Biography & Autobiography,2
33664,Religion,25
33665,History,1
33666,Literary Collections,32
33667,History,1
33668,Cooking,44
33669,Social Science,94
33670,Literary Criticism,115
33671,True Crime,134
33672,Political Science,7
33673,Family & Relationships,65
33674,Fiction,5
33675,Computers,35
33676,Crafts & Hobbies,82
33677,Science,4
33678,Fiction,5
33679,Fiction,5
33680,Juvenile Fiction,9
33681,Psychology,26
33682,Music,57
33683,Juvenile Fiction,9
33684,Architecture,114
33685,Crafts & Hobbies,82
33686,Fiction,5
33687,Art,53
33688,Religion,25
33689,Social Science,94
33690,Comics & Graphic Novels,12
33691,Religion,25
33692,Business & Economics,21
33693,Science,4
33694,Fiction,5
33695,"Body, Mind & Spirit",24
33696,Religion,25
33697,Juvenile Fiction,9
33698,Fiction,5
33699,Law,138
33700,Detective and mystery stories,38
33701,Biography & Autobiography,2
33702,Fiction,5
33703,History,1
33704,Political Science,7
33705,Juvenile Fiction,9
33706,Health & Fitness,75
33707,Psychology,26
33708,Cooking,44
33709,Biography & Autobiography,2
33710,Psychology,26
33711,Juvenile Fiction,9
33712,Architecture,114
33713,Fiction,5
33714,Science,4
33715,Social Science,94
33716,Nature,66
33717,Fiction,5
33718,Family & Relationships,65
33719,Biography & Autobiography,2
33720,Religion,25
33721,Cooking,44
33722,Fiction,5
33723,Design,78
33724,Literary Collections,32
33725,Technology & Engineering,109
33726,Computers,35
33727,Performing Arts,139
33728,Computers,35
33729,Fiction,5
33730,History,1
33731,Composition (Music),873
33732,Mathematics,91
33733,Language Arts & Disciplines,61
33734,Medical,81
33735,History,1
33736,Transportation,74
33737,History,1
33738,Psychology,26
33739,Fiction,5
33740,History,1
33741,Biography & Autobiography,2
33742,Religion,25
33743,Business & Economics,21
33744,History,1
33745,Fiction,5
33746,History,1
33747,Cooking,44
33748,Fiction,5
33749,Fiction,5
33750,Foreign Language Study,102
33751,India,853
33752,Family & Relationships,65
33753,Cooking,44
33754,Religion,25
33755,Fiction,5
33756,Sports & Recreation,71
33757,Music,57
33758,Cooking,44
33759,Fiction,5
33760,Juvenile Nonfiction,16
33761,History,1
33762,Fiction,5
33763,History,1
33764,Performing Arts,139
33765,Biography & Autobiography,2
33766,Fiction,5
33767,Fiction,5
33768,Biography & Autobiography,2
33769,Fiction,5
33770,Travel,85
33771,Fiction,5
33772,Science,4
33773,Biography & Autobiography,2
33774,Juvenile Nonfiction,16
33775,Fiction,5
33776,Mathematics,91
33777,History,1
33778,Juvenile Nonfiction,16
33779,Fiction,5
33780,Medical,81
33781,Self-Help,107
33782,Business & Economics,21
33783,Self-Help,107
33784,Fiction,5
33785,Law,138
33786,Fiction,5
33787,Travel,85
33788,History,1
33789,Performing Arts,139
33790,Health & Fitness,75
33791,Travel,85
33792,History,1
33793,Science,4
33794,History,1
33795,Humor,64
33796,Fiction,5
33797,Religion,25
33798,Computers,35
33799,Religion,25
33800,Juvenile Fiction,9
33801,Young Adult Fiction,10
33802,Fiction,5
33803,Biography & Autobiography,2
33804,Pets,140
33805,Fiction,5
33806,Computers,35
33807,Juvenile Nonfiction,16
33808,Business & Economics,21
33809,Family & Relationships,65
33810,Young Adult Fiction,10
33811,Cooking,44
33812,History,1
33813,Fiction,5
33814,Philosophy,67
33815,Juvenile Fiction,9
33816,Fiction,5
33817,History,1
33818,Fiction,5
33819,Fiction,5
33820,Fiction,5
33821,History,1
33822,Juvenile Nonfiction,16
33823,Fiction,5
33824,Fiction,5
33825,"Body, Mind & Spirit",24
33826,Biography & Autobiography,2
33827,Reference,56
33828,Business & Economics,21
33829,Juvenile Nonfiction,16
33830,History,1
33831,Fiction,5
33832,Pets,140
33833,Fiction,5
33834,Juvenile Fiction,9
33835,Health & Fitness,75
33836,Poetry,18
33837,Religion,25
33838,Fiction,5
33839,True Crime,134
33840,History,1
33841,Science,4
33842,History,1
33843,Fiction,5
33844,Young Adult Nonfiction,13
33845,Fiction,5
33846,Health & Fitness,75
33847,Performing Arts,139
33848,Family & Relationships,65
33849,Humor,64
33850,Fiction,5
33851,Fiction,5
33852,Juvenile Fiction,9
33853,Religion,25
33854,Fiction,5
33855,Social Science,94
33856,Religion,25
33857,Crafts & Hobbies,82
33858,Fiction,5
33859,Design,78
33860,Religion,25
33861,Language Arts & Disciplines,61
33862,Crafts & Hobbies,82
33863,Fiction,5
33864,Fiction,5
33865,Fiction,5
33866,Medical,81
33867,Juvenile Nonfiction,16
33868,Fiction,5
33869,Study Aids,144
33870,Education,43
33871,Poetry,18
33872,Juvenile Nonfiction,16
33873,Humor,64
33874,Foreign Language Study,102
33875,History,1
33876,Fiction,5
33877,Fiction,5
33878,Pets,140
33879,Fiction,5
33880,Self-Help,107
33881,Fiction,5
33882,Family & Relationships,65
33883,Fiction,5
33884,Biography & Autobiography,2
33885,Fiction,5
33886,Sports & Recreation,71
33887,Fiction,5
33888,Psychology,26
33889,Study Aids,144
33890,Humor,64
33891,Music,57
33892,Religion,25
33893,Fiction,5
33894,Architecture,114
33895,Fiction,5
33896,Business & Economics,21
33897,Music,57
33898,Pets,140
33899,Business & Economics,21
33900,Mathematics,91
33901,Juvenile Fiction,9
33902,Juvenile Fiction,9
33903,Fiction,5
33904,Cooking,44
33905,Health & Fitness,75
33906,"Body, Mind & Spirit",24
33907,Education,43
33908,Mathematics,91
33909,Juvenile Fiction,9
33910,Travel,85
33911,Health & Fitness,75
33912,History,1
33913,Science,4
33914,Religion,25
33915,"Body, Mind & Spirit",24
33916,Fiction,5
33917,Fiction,5
33918,Fiction,5
33919,Religion,25
33920,Medical,81
33921,Fiction,5
33922,Juvenile Fiction,9
33923,Juvenile Nonfiction,16
33924,Religion,25
33925,Mathematics,91
33926,Fiction,5
33927,Education,43
33928,Music,57
33929,Psychology,26
33930,Fiction,5
33931,Poetry,18
33932,Mathematics,91
33933,Juvenile Fiction,9
33934,History,1
33935,Fiction,5
33936,History,1
33937,Fiction,5
33938,Biography & Autobiography,2
33939,Travel,85
33940,Fiction,5
33941,History,1
33942,History,1
33943,Fiction,5
33944,Fiction,5
33945,Biography & Autobiography,2
33946,Technology & Engineering,109
33947,Fiction,5
33948,Electronic books,185
33949,Juvenile Fiction,9
33950,Sports & Recreation,71
33951,Young Adult Fiction,10
33952,History,1
33953,Religion,25
33954,Juvenile Fiction,9
33955,Social Science,94
33956,Reference,56
33957,Fiction,5
33958,Sports & Recreation,71
33959,Juvenile Fiction,9
33960,Philosophy,67
33961,Social Science,94
33962,Juvenile Fiction,9
33963,Fiction,5
33964,True Crime,134
33965,"Body, Mind & Spirit",24
33966,Political Science,7
33967,Religion,25
33968,Biography & Autobiography,2
33969,Drama,129
33970,Language Arts & Disciplines,61
33971,Pets,140
33972,Education,43
33973,Fiction,5
33974,Religion,25
33975,Fiction,5
33976,Poetry,18
33977,Fiction,5
33978,Fiction,5
33979,Fiction,5
33980,Political Science,7
33981,Juvenile Fiction,9
33982,Computers,35
33983,Science,4
33984,Juvenile Fiction,9
33985,Biography & Autobiography,2
33986,Medical,81
33987,Social Science,94
33988,Cooking,44
33989,Computers,35
33990,Fiction,5
33991,Humor,64
33992,Social Science,94
33993,Religion,25
33994,Fiction,5
33995,Juvenile Nonfiction,16
33996,Biography & Autobiography,2
33997,Medical,81
33998,Juvenile Nonfiction,16
33999,Transportation,74
34000,Religion,25
34001,Performing Arts,139
34002,Biography & Autobiography,2
34003,Fiction,5
34004,Fiction,5
34005,History,1
34006,Games & Activities,83
34007,Reference,56
34008,Antiques & Collectibles,113
34009,Fiction,5
34010,Juvenile Fiction,9
34011,Fiction,5
34012,Self-Help,107
34013,Fiction,5
34014,Juvenile Nonfiction,16
34015,Fiction,5
34016,Cooking,44
34017,Juvenile Nonfiction,16
34018,Computers,35
34019,Sports & Recreation,71
34020,Poetry,18
34021,History,1
34022,Law,138
34023,Poetry,18
34024,Juvenile Fiction,9
34025,Fiction,5
34026,Business & Economics,21
34027,Business & Economics,21
34028,Cooking,44
34029,Philosophy,67
34030,Business & Economics,21
34031,Self-Help,107
34032,Science,4
34033,History,1
34034,Business & Economics,21
34035,History,1
34036,History,1
34037,History,1
34038,Poetry,18
34039,Psychology,26
34040,Business & Economics,21
34041,Business & Economics,21
34042,Fiction,5
34043,Poetry,18
34044,Nature,66
34045,Fiction,5
34046,Computers,35
34047,Business & Economics,21
34048,Travel,85
34049,Social Science,94
34050,Transportation,74
34051,Political Science,7
34052,Sports & Recreation,71
34053,Political Science,7
34054,Philosophy,67
34055,Juvenile Nonfiction,16
34056,Religion,25
34057,Crafts & Hobbies,82
34058,Religion,25
34059,Juvenile Fiction,9
34060,Social Science,94
34061,Fiction,5
34062,Sports & Recreation,71
34063,Health & Fitness,75
34064,Reference,56
34065,Religion,25
34066,Science,4
34067,Comics & Graphic Novels,12
34068,Philosophy,67
34069,Fiction,5
34070,Antiques & Collectibles,113
34071,Games,84
34072,Juvenile Fiction,9
34073,Religion,25
34074,Philosophy,67
34075,Social Science,94
34076,Fiction,5
34077,Religion,25
34078,Health & Fitness,75
34079,History,1
34080,"Body, Mind & Spirit",24
34081,Literary Criticism,115
34082,Humor,64
34083,Performing Arts,139
34084,Religion,25
34085,Fiction,5
34086,Juvenile Nonfiction,16
34087,Family & Relationships,65
34088,Travel,85
34089,Photography,117
34090,Juvenile Fiction,9
34091,History,1
34092,Antiques & Collectibles,113
34093,Fiction,5
34094,Biography & Autobiography,2
34095,Fiction,5
34096,Biography & Autobiography,2
34097,Fiction,5
34098,Fiction,5
34099,Biography & Autobiography,2
34100,Religion,25
34101,Juvenile Fiction,9
34102,Religion,25
34103,History,1
34104,Foreign Language Study,102
34105,Self-Help,107
34106,Juvenile Fiction,9
34107,Bibles,120
34108,Travel,85
34109,Literary Collections,32
34110,History,1
34111,Juvenile Fiction,9
34112,Cooking,44
34113,Social Science,94
34114,Religion,25
34115,Sports & Recreation,71
34116,Cooking,44
34117,Travel,85
34118,Juvenile Fiction,9
34119,Photography,117
34120,Fiction,5
34121,Language Arts & Disciplines,61
34122,Games & Activities,83
34123,Man-woman relationships,838
34124,Design,78
34125,Juvenile Fiction,9
34126,Fiction,5
34127,Fiction,5
34128,History,1
34129,Poetry,18
34130,Fiction,5
34131,Social Science,94
34132,Religion,25
34133,Fiction,5
34134,Biography & Autobiography,2
34135,History,1
34136,Foreign Language Study,102
34137,Computers,35
34138,Business & Economics,21
34139,Religion,25
34140,Fiction,5
34141,Social Science,94
34142,History,1
34143,Fiction,5
34144,Biography & Autobiography,2
34145,Humor,64
34146,Fiction,5
34147,Juvenile Fiction,9
34148,Health & Fitness,75
34149,Juvenile Nonfiction,16
34150,Fiction,5
34151,Art,53
34152,Religion,25
34153,Science,4
34154,Poetry,18
34155,Religion,25
34156,Religion,25
34157,Family & Relationships,65
34158,Fiction,5
34159,Social Science,94
34160,Juvenile Nonfiction,16
34161,Social Science,94
34162,Fiction,5
34163,Fiction,5
34164,History,1
34165,History,1
34166,Biography & Autobiography,2
34167,Health & Fitness,75
34168,Self-Help,107
34169,Juvenile Nonfiction,16
34170,Fiction,5
34171,Self-Help,107
34172,Business & Economics,21
34173,Juvenile Fiction,9
34174,Fiction,5
34175,Medical,81
34176,Reference,56
34177,Fiction,5
34178,Performing Arts,139
