author,author_id
Bob Proctor,1226
Michele Blood,1227
Kathleen A. Bogle,1228
Ibrahim al-Koni,1229
Ibrāhīm Kūnī,1230
Alastair McEwen,1231
Ronald S. Gibbs,1232
Marshal Younger,1233
Theresa Flores Geary,1234
D. M. Etter,1235
Jeanine A. Ingber,1236
Erin Gruwell,1237
Benjamin J. Sadock,1238
Virginia A. Sadock,1239
Timothy Findley,1240
Stefan Aust,1241
André Philippus Brink,1242
Brook Noel,1243
Pamela D. Blair,1244
Stephen Malkin,1245
Changsheng Guo,1246
Susan Westmoreland,1247
Frank Asch,1248
Devin Asch,1249
Kay Nielsen,1250
Stephanie Faul,1251
Robin Kerrod,1252
O. Henry,1253
Nick De Firmian,1254
Anne Geddes,1255
Rajiv Chopra,1256
Charese Mongiello,1257
Anthony Mongiello,1258
Joan Mongiello,1259
Hervé Benoit,1260
Martin Handford,1261
Tamora Pierce,1262
Rebecca Katz,1263
Ian Brace,1264
Michael Rosen,1265
Kathleen Tracy,1266
Michelle Magorian,1267
Willard A. Palmer,1268
Morton Manus,1269
Gene Kannenberg,1270
Virginia Willis,1271
Jeff Belanger,1272
James Stuart,1273
Nicholas Revett,1274
Institute of Classical Architecture and Classical America,1275
Garrett B. Gunderson,1276
Stephen Palmer,1277
Ruth E. McCall,1278
Cathee M. Tankersley,1279
Ian Bache,1280
Harold D. Underdown,1281
Regina Doman,1282
Marco Martinez,1283
Steve Metzger,1284
Bradley Booth,1285
Carl David Gutsche,1286
Tom Reynolds,1287
Cindi Wood,1288
Jonathan Larson,1289
Heather Terrell,1290
Dennis Haseley,1291
Dant︠s︡ik Sergeevich Baldaev,1292
Danzig Baldaev,1293
Alexander Sidorov,1294
Regina Lúcia Péret Dell'Isola,1295
Maria José Apparecida de Almeida,1296
Susumu Nagara,1297
Robert Neelly Bellah,1298
Louise Rebraca Shives,1299
Lippincott Williams & Wilkins,1300
Steve Tomecek,1301
Terry Meany,1302
John Tarrant,1303
Donald Haase,1304
Terry Goodkind,1305
Sarah Cook,1306
Lillian R. Lieber,1307
Betty Crocker,1308
Wso,1309
Amir Afzal,1310
Jon Kukla,1311
Ronak Husni,1312
Catherine Cookson,1313
Joseph Conrad,1314
Samia Louis,1315
Nathan D. Hoobler,1316
Elaine Costello,1317
Jonathan Aitken,1318
Fox Butterfield,1319
Ann Rhiannon,1320
Stuart Smith,1321
Robert Hillman,1322
Gary Turner,1323
Brenton White,1324
Heston Blumenthal,1325
Kathleen O'Bannon,1326
William St. Clair,1327
Debra Reid,1328
Peter Winch,1329
Allan J. McIntyre,1330
Arizona Historical Society,1331
Curt Sachs,1332
Lionel Trilling,1333
John M. Frame,1334
Henry Mayer,1335
Pat Lucke Morris,1336
Sigrun Wolff Saphire,1337
Ellen Evert Hopman,1338
Tanja Crouch,1339
Peter L. Larson,1340
Kenneth Carpenter,1341
Michael Miller,1342
René Philoctète,1343
Leonard Dinnerstein,1344
Robert Hendrickson,1345
Will Handzel,1346
Debra K. Moser,1347
Barbara Riegel,1348
Jim Scribbins,1349
Al Lens,1350
Sheila Coyne Nemeth,1351
Janice K. Ledford,1352
John P. Greer,1353
Edward Foley,1354
François W. Sauer,1355
Tawfik Jelassi,1356
Albrecht Enders,1357
Anna Johnson,1358
Oxford University Press,1359
John Chryssavgis,1360
Julian (of Norwich),1361
Charlie Kray,1362
Robin McGibbon,1363
Living Language,1364
Beth A. Grosshans,1365
Janet H. Burton,1366
Zoe Stern,1367
Evan Stern,1368
Ellen Sue Stern,1369
Rodney Palmer,1370
James Crawford,1371
Clyde Soles,1372
Ron J. Bigalke,1373
Cynthia Saltzman,1374
Timothy T. Schwartz,1375
Carol Costa,1376
Saʻdī,1377
James Stroman,1378
Kevin Wilson,1379
Jennifer Wauson,1380
Kaya,1381
Christiane Muller,1382
W. Phillip Keller,1383
Christopher Paolini,1384
Kevin Brockmeier,1385
Lloyd E. Berry,1386
Ali Smith,1387
Fannie Flagg,1388
Jodi Picoult,1389
Susanna Clarke,1390
Abigail Thomas,1391
R. T. Kendall,1392
Ki Longfellow,1393
Ian Sommerville,1394
Hampton Sides,1395
Carl Hiaasen,1396
Diana Wynne Jones,1397
Dana Reinhardt,1398
William Queen,1399
Marshall Karp,1400
Amanda Quick,1401
Robert Lawson,1402
Shana Abé,1403
Edward Lear,1404
Stephane Jorisch,1405
Pat Nelson Childs,1406
Deric Longden,1407
Antonia Fraser,1408
Gordon D. Fee,1409
Mark L. Strauss,1410
Charles M. Schulz,1411
Nancy Isenberg,1412
Amy Hest,1413
Henk Kaarle Versteeg,1414
Weeratunge Malalasekera,1415
Hestia Evans,1416
Jeanne Willis,1417
Susan Varley,1418
Pope Benedict XVI,1419
Gustavus Hindman Miller,1420
Hans Holzer,1421
Karen McGhee,1422
Raymond Arroyo,1423
Rosalind Laker,1424
John Britt,1425
Margery Allingham,1426
M. Stanton Evans,1427
Christopher Kendris,1428
Theodore Kendris,1429
Abraham Cohen,1430
Mary Jo Putney,1431
Karen Harbaugh,1432
Barbara Samuel,1433
Bohumil Hrabal,1434
Dave Grossman,1435
Loren W. Christensen,1436
Dan Erlewine,1437
Allison Brennan,1438
Gregory Michno,1439
Susan Michno,1440
Eça de Queirós,1441
Susan Fletcher,1442
Cody Lundin,1443
Russell Miller,1444
Jane Nelsen,1445
Lynn Lott,1446
H. Stephen Glenn,1447
Paul Shipton,1448
RH Disney,1449
Ellen Miles,1450
Barbara Holland,1451
William Hague,1452
Eva Hoffman,1453
Mahatma Gandhi,1454
Tommy Newberry,1455
Michael Zielenziger,1456
Ura Miller,1457
Donald J. Sobol,1458
Oscar Wilde,1459
Harry Bruinius,1460
Christine Conrad,1461
Louis Sachar,1462
Donna Ford,1463
Linda Watson-Brown,1464
Ruth Stiles Gannett,1465
Igor Khmelnitsky,1466
Claudia Mitchell,1467
Jacqueline Reid-Walsh,1468
Christopher Davies,1469
V. David Garrison,1470
Lauren F. Winner,1471
John C. Traupman,1472
Anita Plath Helle,1473
Todd G. Buchholz,1474
Ron Benrey,1475
David Rothwell,1476
Chuck Norris,1477
Ken Abraham,1478
Aaron Norris,1479
Tim Grayem,1480
Nick Saban,1481
Brian Curtis,1482
Mike Greenberg,1483
Thomas E. Hyde,1484
Marianne S. Gengenbach,1485
Patricia A. Archer,1486
Michael D. C. Drout,1487
Linwood Custalow,1488
Angela L. Daniel,1489
Manuel Aguilar-Moreno,1490
James Ciment,1491
Lauralee Bliss,1492
Irene B. Brand,1493
Yvonne Lehman,1494
Archer Mayor,1495
Oz Clarke,1496
Margaret Rand,1497
Mark E. Moore,1498
Jill Fredston,1499
Loren K. Keim,1500
Editors of Editors of the American Heritage Di,1501
Bonnie L. Hendricks,1502
Ryder Windham,1503
Colin G. Calloway,1504
Chris Moriarty,1505
Léon de Winter,1506
Charles Houston Harris,1507
Louis R. Sadler,1508
Lynn Horowitz,1509
Cecile C. M. Röst,1510
Gary Stromberg,1511
Jane Merrill,1512
Scott Snyder,1513
Jed Perl,1514
"Thomas R. Holtz, Jr.",1515
Elena Bodrova,1516
Deborah Leong,1517
Donald R. Gallo,1518
Michael David Coogan,1519
Max Frisch,1520
David W. Stoller,1521
James Kelman,1522
Andreas Moritz,1523
Russell Versaci,1524
David Elkind,1525
Marc Eliot,1526
Trevor Paglen,1527
A. C. Thompson,1528
Fernando Sor,1529
Joey W. Hill,1530
Joey M. Hill,1531
Erik von Kuehnelt-Leddihn,1532
Yukichi Fukuzawa,1533
Klaus Brinkbäumer,1534
Clemens Höges,1535
Ulrike Becks-Malorny,1536
Tony Crilly,1537
Judy Barker,1538
Deborah Tamara Hodes,1539
David Sherman,1540
Dan Cragg,1541
Rebecca York,1542
Jeffrey P. Roberts,1543
Russell David Edmunds,1544
Gert Boyle,1545
Kerry Tymchuk,1546
Maya Tiwari,1547
Edward Gorey,1548
Subrahmanyam Allamaraju,1549
Cedric Buest,1550
Elizabeth Edwards,1551
Susan Carter,1552
Carrie Becker,1553
Bob Lilly,1554
John M. Gottman,1555
Julie Schwartz Gottman,1556
Joan DeClaire,1557
Susan J. Blackmore,1558
Sempé,1559
Goscinny,1560
Stella Blackstone,1561
Jim DuFresne,1562
Malcolm Andrew,1563
Ronald Waldron,1564
Barbara Schave Klein,1565
Larry Brown,1566
Theo Koupelis,1567
Karl F. Kuhn,1568
Walt Thurn,1569
Michael Knight,1570
J. Peter Bruzzese,1571
Heather L. Shepherd,1572
Dov Peretz Elkins,1573
Dan Bertalan,1574
William J. Wilson,1575
Richard P. Taub,1576
Gabriele Fahr-Becker,1577
Carol Spier,1578
Lizzette Grayson Carter,1579
Dorothy Johnston,1580
Joseph M. DiTomaso,1581
Evelyn A. Healy,1582
J. Jonathan Gabay,1583
Eve D'Ambra,1584
Michael Morpurgo,1585
Jessie Carry Saunders,1586
Judy Nichols,1587
Marisol Morales Ladrón,1588
Fran J. Donegan,1589
George Eliot,1590
Joseph S. M. Lau,1591
Howard Goldblatt,1592
David Bramwell,1593
Petra Joy,1594
E. Patricio Díaz Silva,1595
Paul F. Rouzer,1596
Mick Winter,1597
Dolores G. Hiskes,1598
John Mordechai Gottman,1599
Gary Gygax,1600
Attila Csampai,1601
Anne Heritage,1602
Diana Secker Tesdell,1603
Pierre Boulle,1604
Peter Geiger,1605
Sondra Duncan,1606
Bertram Wyatt-Brown,1607
Mike Darlow,1608
Ruth Ohi,1609
Kenneth Ibsen,1610
Nandan Bhatt,1611
Anand Ramachandran,1612
Elise Paschen,1613
Rebekah Presson Mosby,1614
Judy Lew,1615
Debra Rayburn,1616
Richard L. Allington,1617
Patricia Marr Cunningham,1618
Troy Stetina,1619
Jules Verne,1620
Michael J. Everhart,1621
Philip Dawson,1622
Sara Gran,1623
Ward S. Albro,1624
James Moloney,1625
Nancy Cato,1626
Kimberly A. LoPrete,1627
Shaun Alexander,1628
Cecil Murphey,1629
Albert Lester,1630
Heike Owusu,1631
Michael Freeman,1632
William Sims Bainbridge,1633
Andrew Ross,1634
Robert A. Johnson,1635
Jerry M. Ruhl,1636
Simon Adams,1637
Miss Read,1638
Miguel Todaro,1639
Kate Douglas Wiggin,1640
Christopher J. Einolf,1641
Lee Bladon,1642
Micheline Ishay,1643
Hank Bordowitz,1644
Raymond W. Barber,1645
Patrice Bartell,1646
Carley Roney,1647
Editors of The Knot,1648
Ronald W. Dudek,1649
Mark R. Leary,1650
Kingfisher,1651
Kingfisher Editors,1652
Jacques Burton Wallach,1653
James Halliday,1654
Hugh Johnson,1655
Stanley Fahn,1656
Joseph Jankovic,1657
Mark Hallett,1658
Peter Jenner,1659
Timothy J. Koegel,1660
Norman Schmidt,1661
John Ostrander,1662
Timothy Truman,1663
Tom Mandrake,1664
Sandford Lyne,1665
Carol G. Thomas,1666
Craig Conant,1667
Michael Swash,1668
Nete Schmidt,1669
Samten Gyaltsen Karmay,1670
Hal Leonard Publishing Corporation,1671
Kate Douglas,1672
Mick Inkpen,1673
Adam,1674
John Scalzi,1675
Phillip T. Robinson,1676
George C. Kohn,1677
Courtney Hansen,1678
Bertrand Russell,1679
Camille Bacon-Smith,1680
John D. Kirschmann,1681
Inc. Nutrition Search,1682
Richard Bausch,1683
John Kulka,1684
Natalie Danford,1685
Victoria Badalamenti,1686
Diane Larsen-Freeman,1687
Carolyn Henner-Stanchina,1688
Arlene Blum,1689
Diane Maddex,1690
Alden B. Dow,1691
Michael Freedland,1692
Melicent Humason Lee,1693
Tanya Ha,1694
Ragnar Hanas,1695
KaShamba Williams,1696
Frederick Dale Bruner,1697
Adam Rapp,1698
Deirdre J. Fagan,1699
Time Out,1700
Keith Mulvihill,1701
Haresh Kirpalani,1702
Aideen M. Moore,1703
Max Perlman,1704
Rachel Blau DuPlessis,1705
Ann Snitow,1706
Victoria Hammond,1707
Clive Ponting,1708
Davi-Ellen Chabner,1709
Stanley D. Wilson,1710
Earl J. Richard,1711
Andrew Kimbrell,1712
Voltaire,1713
Paul Theroux,1714
Elizabeth Gilbert,1715
Frank E. Peretti,1716
Steve Krug,1717
John Flanagan,1718
Edward Bloor,1719
George Rippey Stewart,1720
Brian Wansink,1721
MaryJanice Davidson,1722
Pamela Dean,1723
Allan Stratton,1724
Jeanne DuPrau,1725
Richard Peck,1726
Frances Mayes,1727
Mark Z. Danielewski,1728
Nathaniel Philbrick,1729
C. S. Harris,1730
Ryu Murakami,1731
Darlene Mindrup,1732
Marjane Satrapi,1733
Thomas H. Cook,1734
Eugene H. Peterson,1735
Djuna Barnes,1736
Tate Hallaway,1737
Toni Morrison,1738
Todd McCaffrey,1739
Les Parrott,1740
Leslie L. Parrott,1741
Henry Roth,1742
Leon M. Lederman,1743
Dick Teresi,1744
Richard Lederer,1745
Jorge Cervantes,1746
Douglas Comer,1747
Debra Frasier,1748
Richard Phillips Feynman,1749
A. Zee,1750
Jessica Abel,1751
Nancy Jo Jenkins,1752
Suzanne Brockmann,1753
John Saul,1754
Lee Smolin,1755
Professor of Physics at the Center for Gravitional Physics and Geometry Lee Smolin,1756
S. M. Stirling,1757
June Casagrande,1758
Robert Asprin,1759
Barbara Hughes,1760
Elizabeth Lenhard,1761
Richard Bauckham,1762
Ryūnosuke Akutagawa,1763
Sue Stauffacher,1764
Philipp Lenssen,1765
Loretta Lynda Chase,1766
Jean Merrill,1767
Gary Soto,1768
Robert Venditti,1769
Rick Geary,1770
Patrick Süskind,1771
Fred Pearce,1772
Neil Gaiman,1773
Madonna,1774
Dan Barker,1775
Neal Shusterman,1776
Michael Armstrong,1777
Mary Chamberlin,1778
Rich Chamberlin,1779
Hervé This,1780
Elizabeth Chadwick,1781
Stephen Greenblatt,1782
Meyer Howard Abrams,1783
Tokunboh Adeyemo,1784
Sean Doolittle,1785
"DK Publishing, Inc",1786
Daphne Du Maurier,1787
Wayne Holmes,1788
Sheri Reynolds,1789
Doranna Durgin,1790
Manuel G. Velasquez,1791
Doreen Baingana,1792
Christopher Krovatin,1793
Alan Sillitoe,1794
Ronald Koertge,1795
Sharon Rocha,1796
Morley Callaghan,1797
Karen Traviss,1798
Nicola Smee,1799
Anne Provoost,1800
Stephen Daubert,1801
Philip D. Eastman,1802
Lorena McCourtney,1803
Rachel Caine,1804
Jo Beverley,1805
Jesse Liberty,1806
Brian MacDonald,1807
Robert Service,1808
Monica Ferris,1809
Jeffrey Pfeffer,1810
Thomas D Dee II Professor of Organizational Behavior Graduate School of Business Jeffrey Pfeffer,1811
Robert I. Sutton,1812
Maile Meloy,1813
Lois Ehlert,1814
Stephen Leacock,1815
D. M. R. Bentley,1816
Piers Vitebsky,1817
"Tremper Longman, III",1818
David E. Garland,1819
Catholic Church,1820
Scott Beatty,1821
Sarah Mlynowski,1822
Farrin Jacobs,1823
Ten Speed Press,1824
Elizabeth Olmsted Teisberg,1825
Robert Mankoff,1826
David Remnick,1827
Adam Gopnik,1828
Fred R. Shapiro,1829
Kaye Gibbons,1830
James Reston,1831
Vince Poscente,1832
David Shenk,1833
Linda Howard,1834
Mia Couto,1835
M. R. Montgomery,1836
Gerald L. Foster,1837
Jill Rubalcaba,1838
Robert E. Howard,1839
Thomas Allen Lang,1840
Michelle Secic,1841
Robert Hutchinson,1842
Boris Akunin,1843
Andrew Holtz,1844
Graham Rice,1845
John Gilmore,1846
Penny Dale,1847
Bruce Demarest,1848
Linda Darty,1849
Ralph Martin,1850
The Phat Phree,1851
Karen Taschek,1852
Simon Leys,1853
Margaret Coel,1854
Earlene Fowler,1855
Landrum Brewer Shettles,1856
David M. Rorvik,1857
Bodie Thoene,1858
Brock Thoene,1859
Justin Spring,1860
Douglas Clegg,1861
Nancy C. Wood,1862
Timothy B. Ering,1863
Karen Harper,1864
James Vance,1865
Dan Burr,1866
Lisa D. Delpit,1867
Sharon Steuer,1868
Margaret Atwood,1869
Marla Frazee,1870
Ralph Doudera,1871
Dennis Smith,1872
Theresa Alan,1873
Holly Chamberlin,1874
Carly Alexander,1875
Margaret Schaus,1876
Ramin Ganeshram,1877
Robert L. Glass,1878
Tom DeMarco,1879
Lawrence Weschler,1880
Michael Ruhlman,1881
Jennifer Riesmeyer Elvgren,1882
John Gardner,1883
Jean-Claude Carrière,1884
Chris Lowney,1885
Wilkie Collins,1886
James F. Simon,1887
Sigrid Nunez,1888
Gordon Korman,1889
Moisés Naím,1890
Dan Shafer,1891
Rachel Andrew,1892
Ann Patchett,1893
Katrina Kenison,1894
Phillip Kerman,1895
Nell Irvin Painter,1896
George P. Landow,1897
William Ash,1898
Brendan Foley,1899
Catherine Soanes,1900
Angus Stevenson,1901
Richard A. Clarke,1902
C. Stephen Evans,1903
Anita Ganeri,1904
Ann Kay,1905
Kathy Charner,1906
Maureen Murphy,1907
Charlie Clark,1908
Ann Margaret Lewis,1909
Helen Keier,1910
James Robert Parish,1911
Cal Orey,1912
Michael Silverstein,1913
Michael J. Silverstein,1914
John Butman,1915
Joseph P. Farrell,1916
Debbie Maken,1917
Paul Huson,1918
Wayne McDill,1919
Lewis Carroll,1920
David McClung,1921
Peter A. Schaerer,1922
Richard D. Phillips,1923
Sharon L. Phillips,1924
Margaret Truman,1925
Maureen Ogle,1926
Peter Hart,1927
William Stanek,1928
William C. Davis,1929
Deepak Chopra,1930
W. Michael Kelley,1931
John Mace,1932
Rick Bass,1933
Mark Dever,1934
Graeme Goldsworthy,1935
Christopher Hart,1936
Gail Sheehy,1937
David Biale,1938
Rita Soltan,1939
Bruce Eckel,1940
Mark Voger,1941
Barry Nalebuff,1942
Ian Ayres,1943
Stephen Marcone,1944
Jami Bernard,1945
Kevin Smith,1946
Terry Dodson,1947
James Stewart,1948
Caroline Blakemore,1949
Barbara Weston-Ramirez,1950
Abdulrazak Gurnah,1951
Rebecca Rupp,1952
Leslie Esdaile,1953
Susanna Carr,1954
Georges Simenon,1955
Melanie Ann Apel,1956
Anne Carson,1957
Neile McQueen Toffel,1958
Helen C. Rountree,1959
Matthew Bennett,1960
Jim Bradbury,1961
Kelly DeVries,1962
Iain Dickie,1963
Phyllis Jestice,1964
Edward J. McBride,1965
Celeste Davidson Mannis,1966
Reinhard F. Hahn,1967
G. K. Chesterton,1968
Stephen Frey,1969
Jerry Siegel,1970
Joe Shuster,1971
Rachel Kramer Bussel,1972
C. Stuart Chapman,1973
George Greenstein,1974
Arthur Zajonc,1975
Mikl¢s B¢na,1976
Marcel Proust,1977
Jim Suttie,1978
Diana Lu,1979
Kenneth D. Crews,1980
Dwayne K. Buttler,1981
Henrietta Branford,1982
Alexander Fullerton,1983
Kathleen Ernst,1984
Ted Andrews,1985
Lysander Spooner,1986
Bruce Chilton,1987
Linda Cohen,1988
Allie Young,1989
"Gartner, Inc",1990
Ron Hale-Evans,1991
Diana Palmer,1992
John Madden,1993
Bill Gutman,1994
Jerome R. Corsi,1995
Theodore W. Jennings,1996
George Black,1997
Yusef Komunyakaa,1998
Chad Gracia,1999
Howell D. Chickering,2000
Jean Mercer,2001
Ben Fine,2002
Jomo K.S.,2003
Jacques Roubaud,2004
Theodore Taylor,2005
David Tucker,2006
Beverley Nichols,2007
Zora Neale Hurston,2008
Sylvia Browne,2009
Lindsay Harrison,2010
Linda S. Godfrey,2011
Anne Sinkler Whaley LeClercq,2012
Michael Breus,2013
Jean Jacques Burlamaqui,2014
Dragos-Anton Manolescu,2015
Markus Voelter,2016
James Noble,2017
Thomas P. Doyle,2018
A. W. Richard Sipe,2019
Patrick J. Wall,2020
Margaret Read MacDonald,2021
Paulo Lins,2022
Frank Driggs,2023
Chuck Haddix,2024
Katharine Holabird,2025
Christy Yorke,2026
Raymond George Siemens,2027
David Moorman,2028
Michael Oren Fitzgerald,2029
Judith Fitzgerald,2030
Christopher Froehlich,2031
Emily Dickinson,2032
David Baskerville,2033
Sally C. Luscomb,2034
Gary W. Gallagher,2035
Kim Rodomista,2036
Brian Wood,2037
Christa Pöppelmann,2038
Mike Carey,2039
Leonardo Manco,2040
John Keegan,2041
Blaine Brownell,2042
Blaine Erickson Brownell,2043
John R. Fanchi,2044
Cyprian Blamires,2045
Diana Groe,2046
Brian Goetz,2047
Tim Peierls,2048
Neil Belton,2049
Jacey Ford,2050
Richard Cook,2051
Brian Morton,2052
Carole A. Levitt,2053
Mark E. Rosch,2054
Charles Wilkinson,2055
Philip Auslander,2056
Steve Fossett,2057
Will Hasley,2058
Yvette Christiansë,2059
Carol Denbow,2060
Keewaydinoquay,2061
Keewaydinoquay Peschel,2062
Loretta LaRoche,2063
Jamie Flinchbaugh,2064
Andy Carlino,2065
Yvonne S. Freeman,2066
David E. Freeman,2067
Frederick Lawrence Coolidge,2068
Merrill Harmin,2069
Melanie Toth,2070
Marge Mueller,2071
Ted Mueller,2072
Carlos J. Ovando,2073
Mary Carol Combs,2074
Virginia P. Collier,2075
Tiya Miles,2076
Sharon Patricia Holland,2077
Deborah Houlding,2078
Malcolm Boyd,2079
Larry B. Silver,2080
Arun Sethi,2081
Alan M. Williams,2082
Peter R. Jeppson,2083
Sanford C. Botkin,2084
Eileen N. Ariza,2085
Mary Buckham,2086
Donna Hill,2087
Gwynne Forster,2088
Parry A. Brown,2089
Tim Sanders,2090
Joan E. Guthrie Medlen,2091
Timothy P. Shriver,2092
Good Housekeeping,2093
Denny Martin Flinn,2094
Frank Wilczek,2095
Betsy Devine,2096
Designs Direct Publishing,2097
Dominique Mainon,2098
James Ursini,2099
Judi Kingry,2100
Lauren Devine,2101
Kate Horsley,2102
Rochelle Alers,2103
Adrianne Byrd,2104
Janice Sims,2105
Kayla Perrin,2106
Samuel C. McQuade,2107
Lassiter Wren,2108
Randle McKay,2109
Thomas P. M. Barnett,2110
Catalin Barboianu,2111
Michael Hauser,2112
Marianne Weldon,2113
Stephen Overholser,2114
Randy Vogel,2115
Emily Brightwell,2116
Ted Padova,2117
Kelly L. Murdock,2118
Oliver Leaman,2119
Jennifer Bové,2120
Ron Burley,2121
A. Ahad,2122
Joan B. Peterson,2123
Brook Chase Soltvedt,2124
Daniel A. Bonevac,2125
Simon Jennings,2126
Dan Abnett,2127
Richard Stemp,2128
Rosie Winstead,2129
Rob Humphreys,2130
Donald Reid,2131
Taylor Holden,2132
Wendy Holden,2133
Philip L. Safford,2134
Elizabeth J. Safford,2135
Eric Leif Davin,2136
Ernest Hemingway,2137
Matthew Joseph Bruccoli,2138
Judith Baughman,2139
Mabel Hyde Paine,2140
J. Kenneth Blackwell,2141
Loeb Classical Loeb Classical Library,2142
Sydelle Kramer,2143
Clifton F. Conrad,2144
Ronald C. Serlin,2145
Dr Ronald C Serlin,2146
Hyakken Uchida,2147
百間·内田,2148
Uchida Hyakken,2149
Claudio Albanese,2150
Giuseppe Campolieti,2151
Laurie Hovell McMillin,2152
Patrick J. Marer,2153
Kristin Linklater,2154
Fran Costigan,2155
William J. Broad,2156
Al Gini,2157
Christine Schutt,2158
"Fres-n, Rodrigo",2159
Paul Helm,2160
Bianca de Moss,2161
Melvin L. Oliver,2162
Thomas M. Shapiro,2163
Harry Grey,2164
Kinda Lenberg,2165
American Volleyball Coaches Association,2166
Richard Bangs,2167
Pasquale Scaturro,2168
Periel Aschenbrand,2169
Corinne Demas,2170
John Griswold,2171
Cherry Whytock,2172
Jon F. Baxley,2173
Lev Raphael,2174
L. Frank Baum,2175
Gary Fred Marcus,2176
Marly Youmans,2177
S. M. Yahya,2178
Norma G. Cuellar,2179
American Football Coaches Association,2180
Joseph George Hayes,2181
Dan Berger,2182
Margaret McCullers Kocsis,2183
David Sklansky,2184
Ed Miller,2185
Tom Andrae,2186
Mike Madison,2187
Theresa Francis-Cheung,2188
Bill Evjen,2189
Billy Hollis,2190
Rockford Lhotka,2191
Tim McCarthy,2192
Rama Ramachandran,2193
Bill Sheldon,2194
Kent Sharkey,2195
Jeanette Winterson,2196
Michael Allen Dymmoch,2197
Calvin Miller,2198
Felice Newman,2199
Frédérique Delacoste,2200
D. S. Malik,2201
Clifford A. Pickover,2202
Dana K. Keller,2203
Elonka Dunin,2204
Leslie Leyland Fields,2205
Cynthia Townley Ewer,2206
Cherry Adair,2207
Irene Haas,2208
Scott Turow,2209
Jeffrey K. Salkin,2210
Nina Salkin,2211
Josh McDowell,2212
Tim McCreight,2213
David A. Lax,2214
James K. Sebenius,2215
Rachel G. Bratt,2216
Michael E. Stone,2217
Chester W. Hartman,2218
Aleksandr Isaevich Solzhenit︠s︡yn,2219
Charles Baudelaire,2220
Christopher Isherwood,2221
W. H. Auden,2222
Michael J. Corbel,2223
World Health Organization,2224
Eric Beckett Weaver,2225
Matt Neuburg,2226
Gary D. Robson,2227
Robert Rath,2228
Susan E. Jackson,2229
Randall S. Schuler,2230
Duane S. Crowther,2231
James H. Holden,2232
Barbara Matthiessen,2233
Edward Ardizzone,2234
